ENLIGHTEN Version,2.2.7
Measurement ID,20211004-005336-877725-WP-00591
Serial Number,WP-00591
Model,WP-UV-VIS-C-S-25
Label,00:53:36 WP-00591
Declared Match,
Declared Score,0
Scan Averaging,1
Boxcar,0
Technique,Absorbance
Baseline Correction Algo,
ROI Pixel Start,0
ROI Pixel End,1023
Slit Width,25
Vignetted,False
Interpolated,False
Raman Intensity Corrected,False
Deconvolved,False
Integration Time,25
Timestamp,2021-10-04 00:53:36.877725
Note,Dark substracted
Temperature,-14.56424103398058
CCD C0,247.9385986328125
CCD C1,0.5131465792655945
CCD C2,-0.00012270470324438065
CCD C3,7.728250039917839e-08
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,0.0
Laser Enable,False
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Processed,Raw,Dark,Reference
499,482.05,2.33118,886.00000,820.00000,14149.00000
500,482.49,2.31006,896.00000,827.00000,14090.00000
501,482.94,2.42247,884.00000,831.00000,14020.00000
502,483.38,2.40611,882.00000,827.00000,14011.00000
503,483.82,2.37509,886.00000,827.00000,13994.00000
504,484.26,2.39171,886.00000,829.00000,14047.00000
505,484.70,2.31269,884.00000,816.00000,13970.00000
506,485.14,2.42111,884.00000,831.00000,13976.00000
507,485.58,2.40421,878.00000,823.00000,13950.00000
508,486.02,2.37157,888.00000,829.00000,13881.00000
509,486.46,2.31791,892.00000,825.00000,13931.00000
510,486.90,2.28640,892.00000,820.00000,13923.00000
511,487.34,2.29588,890.00000,820.00000,13835.00000
512,487.78,2.38711,880.00000,823.00000,13899.00000
513,488.21,2.38573,886.00000,829.00000,13855.00000
514,488.65,2.41964,880.00000,827.00000,13929.00000
515,489.09,2.34352,888.00000,825.00000,13895.00000
516,489.53,2.29126,896.00000,825.00000,13884.00000
517,489.97,2.38969,888.00000,831.00000,13982.00000
518,490.41,2.43707,878.00000,827.00000,13952.00000
519,490.85,2.44703,892.00000,842.00000,13996.00000
520,491.29,2.33315,890.00000,825.00000,13998.00000
521,491.73,2.27733,896.00000,822.00000,14014.00000
522,492.17,2.36358,890.00000,829.00000,14090.00000
523,492.61,2.44066,880.00000,829.00000,14068.00000
524,493.05,2.35117,888.00000,825.00000,14142.00000
525,493.49,2.27560,897.00000,822.00000,14147.00000
526,493.93,2.31999,890.00000,822.00000,14207.00000
527,494.36,2.35460,890.00000,827.00000,14254.00000
528,494.80,2.38549,888.00000,829.00000,14333.00000
529,495.24,2.38700,882.00000,823.00000,14383.00000
530,495.68,2.35486,884.00000,820.00000,14489.00000
531,496.12,2.36119,888.00000,825.00000,14472.00000
532,496.56,2.39177,888.00000,829.00000,14542.00000
533,497.00,2.36534,888.00000,825.00000,14611.00000
534,497.43,2.36531,894.00000,831.00000,14610.00000
535,497.87,2.42710,884.00000,829.00000,14705.00000
536,498.31,2.32434,897.00000,827.00000,14772.00000
537,498.75,2.35785,896.00000,831.00000,14817.00000
538,499.19,2.48389,880.00000,831.00000,14931.00000
539,499.63,2.37695,890.00000,827.00000,15007.00000
540,500.06,2.37066,886.00000,822.00000,15026.00000
541,500.50,2.29854,890.00000,814.00000,15113.00000
542,500.94,2.41059,890.00000,831.00000,15186.00000
543,501.38,2.35623,894.00000,827.00000,15216.00000
544,501.82,2.35856,892.00000,825.00000,15298.00000
545,502.25,2.52230,877.00000,831.00000,15313.00000
546,502.69,2.30021,897.00000,820.00000,15371.00000
547,503.13,2.34867,896.00000,827.00000,15400.00000
548,503.57,2.44741,892.00000,837.00000,15409.00000
549,504.01,2.37770,894.00000,829.00000,15510.00000
550,504.44,2.40676,894.00000,833.00000,15563.00000
551,504.88,2.31256,903.00000,827.00000,15609.00000
552,505.32,2.33197,896.00000,823.00000,15678.00000
553,505.76,2.39013,901.00000,837.00000,15715.00000
554,506.19,2.45595,884.00000,829.00000,15715.00000
555,506.63,2.39830,896.00000,833.00000,15763.00000
556,507.07,2.34921,896.00000,825.00000,15866.00000
557,507.51,2.39497,884.00000,820.00000,15891.00000
558,507.94,2.27179,907.00000,822.00000,15893.00000
559,508.38,2.34488,899.00000,827.00000,15930.00000
560,508.82,2.35281,896.00000,825.00000,15998.00000
561,509.25,2.37723,894.00000,827.00000,15970.00000
562,509.69,2.36024,890.00000,820.00000,16045.00000
563,510.13,2.38674,899.00000,833.00000,16080.00000
564,510.57,2.42193,890.00000,829.00000,16116.00000
565,511.00,2.38363,896.00000,829.00000,16207.00000
566,511.44,2.35151,897.00000,825.00000,16175.00000
567,511.88,2.39858,890.00000,825.00000,16274.00000
568,512.31,2.34399,896.00000,822.00000,16339.00000
569,512.75,2.35597,905.00000,833.00000,16342.00000
570,513.19,2.30846,905.00000,825.00000,16276.00000
571,513.62,2.40529,897.00000,833.00000,16273.00000
572,514.06,2.37249,896.00000,827.00000,16268.00000
573,514.50,2.32124,894.00000,816.00000,16343.00000
574,514.93,2.38305,901.00000,833.00000,16427.00000
575,515.37,2.38779,894.00000,827.00000,16363.00000
576,515.81,2.42877,894.00000,833.00000,16372.00000
577,516.24,2.41165,897.00000,833.00000,16513.00000
578,516.68,2.33514,905.00000,829.00000,16442.00000
579,517.12,2.34765,899.00000,825.00000,16477.00000
580,517.55,2.39925,901.00000,835.00000,16550.00000
581,517.99,2.35918,909.00000,837.00000,16463.00000
582,518.42,2.43389,896.00000,835.00000,16566.00000
583,518.86,2.40491,896.00000,831.00000,16513.00000
584,519.30,2.28720,903.00000,818.00000,16467.00000
585,519.73,2.35038,903.00000,829.00000,16581.00000
586,520.17,2.27818,907.00000,820.00000,16508.00000
587,520.60,2.36199,901.00000,829.00000,16570.00000
588,521.04,2.36306,901.00000,829.00000,16611.00000
589,521.48,2.29677,911.00000,827.00000,16636.00000
590,521.91,2.33979,905.00000,829.00000,16619.00000
591,522.35,2.32812,903.00000,825.00000,16604.00000
592,522.78,2.30784,907.00000,825.00000,16659.00000
593,523.22,2.41508,897.00000,833.00000,16644.00000
594,523.66,2.28791,911.00000,825.00000,16688.00000
595,524.09,2.32059,909.00000,829.00000,16737.00000
596,524.53,2.30007,915.00000,831.00000,16763.00000
597,524.96,2.31237,911.00000,829.00000,16834.00000
598,525.40,2.40852,901.00000,835.00000,16907.00000
599,525.83,2.29251,913.00000,827.00000,16866.00000
600,526.27,2.30930,903.00000,820.00000,16919.00000
601,526.71,2.34635,901.00000,825.00000,16872.00000
602,527.14,2.28405,913.00000,825.00000,16925.00000
603,527.58,2.33769,905.00000,827.00000,16974.00000
604,528.01,2.43783,897.00000,835.00000,16991.00000
605,528.45,2.32772,911.00000,831.00000,17014.00000
606,528.88,2.31834,907.00000,825.00000,17067.00000
607,529.32,2.31298,905.00000,822.00000,17063.00000
608,529.75,2.31908,911.00000,829.00000,17096.00000
609,530.19,2.30297,905.00000,820.00000,17076.00000
610,530.62,2.30938,915.00000,831.00000,17126.00000
611,531.06,2.26464,916.00000,823.00000,17105.00000
612,531.49,2.26472,915.00000,822.00000,17108.00000
613,531.93,2.26459,920.00000,827.00000,17103.00000
614,532.36,2.25626,913.00000,818.00000,17139.00000
615,532.80,2.34414,911.00000,833.00000,17228.00000
616,533.23,2.29745,918.00000,831.00000,17257.00000
617,533.67,2.25381,916.00000,820.00000,17222.00000
618,534.10,2.28446,913.00000,823.00000,17326.00000
619,534.54,2.29058,918.00000,829.00000,17377.00000
620,534.97,2.38149,905.00000,833.00000,17331.00000
621,535.41,2.26095,922.00000,827.00000,17325.00000
622,535.84,2.32591,915.00000,833.00000,17367.00000
623,536.28,2.27281,920.00000,827.00000,17430.00000
624,536.71,2.25268,920.00000,822.00000,17535.00000
625,537.15,2.27629,915.00000,822.00000,17570.00000
626,537.58,2.27341,924.00000,831.00000,17454.00000
627,538.02,2.23941,928.00000,827.00000,17528.00000
628,538.45,2.19070,935.00000,822.00000,17530.00000
629,538.89,2.16542,945.00000,825.00000,17563.00000
630,539.32,2.18797,939.00000,825.00000,17574.00000
631,539.75,2.18876,941.00000,827.00000,17606.00000
632,540.19,2.21386,945.00000,837.00000,17672.00000
633,540.62,2.14481,954.00000,827.00000,17726.00000
634,541.06,2.13802,956.00000,827.00000,17726.00000
635,541.49,2.16235,951.00000,829.00000,17730.00000
636,541.93,2.07813,973.00000,825.00000,17717.00000
637,542.36,2.08509,977.00000,831.00000,17760.00000
638,542.80,2.01553,994.00000,822.00000,17826.00000
639,543.23,2.01327,994.00000,820.00000,17940.00000
640,543.66,1.99060,1008.00000,825.00000,17908.00000
641,544.10,1.98215,1009.00000,822.00000,17947.00000
642,544.53,1.93676,1036.00000,829.00000,17895.00000
643,544.97,1.90133,1051.00000,825.00000,18007.00000
644,545.40,1.86306,1065.00000,818.00000,18020.00000
645,545.84,1.84344,1091.00000,833.00000,17991.00000
646,546.27,1.83203,1095.00000,829.00000,18068.00000
647,546.70,1.76367,1137.00000,825.00000,18106.00000
648,547.14,1.72194,1173.00000,829.00000,18134.00000
649,547.57,1.69242,1192.00000,823.00000,18174.00000
650,548.01,1.64724,1226.00000,816.00000,18198.00000
651,548.44,1.63160,1252.00000,829.00000,18111.00000
652,548.87,1.56723,1317.00000,822.00000,18274.00000
653,549.31,1.55592,1342.00000,835.00000,18236.00000
654,549.74,1.50953,1395.00000,831.00000,18231.00000
655,550.17,1.45826,1463.00000,827.00000,18269.00000
656,550.61,1.41630,1522.00000,818.00000,18360.00000
657,551.04,1.38161,1585.00000,822.00000,18371.00000
658,551.48,1.34539,1657.00000,829.00000,18341.00000
659,551.91,1.30608,1744.00000,837.00000,18352.00000
660,552.34,1.26056,1831.00000,816.00000,18494.00000
661,552.78,1.22562,1923.00000,827.00000,18426.00000
662,553.21,1.19310,2012.00000,827.00000,18485.00000
663,553.65,1.15134,2128.00000,827.00000,18434.00000
664,554.08,1.11401,2255.00000,831.00000,18515.00000
665,554.51,1.07930,2365.00000,825.00000,18485.00000
666,554.95,1.04489,2500.00000,827.00000,18552.00000
667,555.38,1.00833,2640.00000,823.00000,18522.00000
668,555.81,0.97862,2771.00000,829.00000,18487.00000
669,556.25,0.94810,2931.00000,835.00000,18599.00000
670,556.68,0.90866,3132.00000,829.00000,18662.00000
671,557.11,0.87570,3301.00000,820.00000,18635.00000
672,557.55,0.84774,3472.00000,827.00000,18628.00000
673,557.98,0.81488,3671.00000,823.00000,18596.00000
674,558.41,0.78399,3891.00000,825.00000,18645.00000
675,558.85,0.75947,4068.00000,837.00000,18570.00000
676,559.28,0.72997,4313.00000,831.00000,18698.00000
677,559.71,0.70125,4558.00000,827.00000,18753.00000
678,560.15,0.67658,4770.00000,825.00000,18734.00000
679,560.58,0.65309,5004.00000,827.00000,18791.00000
680,561.01,0.62101,5302.00000,829.00000,18690.00000
681,561.45,0.59474,5581.00000,827.00000,18698.00000
682,561.88,0.57250,5841.00000,825.00000,18744.00000
683,562.31,0.55076,6131.00000,831.00000,18838.00000
684,562.75,0.52901,6407.00000,833.00000,18844.00000
685,563.18,0.50362,6743.00000,831.00000,18852.00000
686,563.61,0.48441,7012.00000,827.00000,18869.00000
687,564.05,0.46173,7346.00000,818.00000,18902.00000
688,564.48,0.44128,7646.00000,825.00000,18842.00000
689,564.91,0.42313,7963.00000,823.00000,18916.00000
690,565.35,0.40606,8254.00000,823.00000,18928.00000
691,565.78,0.38550,8628.00000,820.00000,18969.00000
692,566.21,0.36661,8977.00000,820.00000,18973.00000
693,566.65,0.35018,9304.00000,829.00000,18981.00000
694,567.08,0.33352,9653.00000,829.00000,19019.00000
695,567.51,0.31746,9961.00000,831.00000,18964.00000
696,567.95,0.30475,10247.00000,827.00000,19002.00000
697,568.38,0.29252,10540.00000,823.00000,19057.00000
698,568.81,0.27483,10980.00000,825.00000,19121.00000
699,569.24,0.26261,11320.00000,825.00000,19213.00000
700,569.68,0.24837,11664.00000,827.00000,19199.00000
701,570.11,0.23591,11943.00000,822.00000,19145.00000
702,570.54,0.22476,12244.00000,823.00000,19163.00000
703,570.98,0.21410,12554.00000,818.00000,19214.00000
704,571.41,0.20301,12894.00000,820.00000,19269.00000
705,571.84,0.19181,13237.00000,829.00000,19298.00000
706,572.28,0.18235,13537.00000,825.00000,19345.00000
707,572.71,0.17388,13801.00000,831.00000,19356.00000
708,573.14,0.16510,14067.00000,831.00000,19358.00000
709,573.57,0.15734,14304.00000,825.00000,19364.00000
710,574.01,0.14747,14638.00000,823.00000,19401.00000
711,574.44,0.14091,14933.00000,829.00000,19510.00000
712,574.87,0.13311,15187.00000,822.00000,19517.00000
713,575.31,0.12737,15417.00000,829.00000,19560.00000
714,575.74,0.12066,15664.00000,823.00000,19594.00000
715,576.17,0.11205,15946.00000,827.00000,19569.00000
716,576.60,0.10654,16144.00000,829.00000,19573.00000
717,577.04,0.10050,16394.00000,820.00000,19629.00000
718,577.47,0.09780,16594.00000,831.00000,19744.00000
719,577.90,0.09084,16825.00000,831.00000,19715.00000
720,578.33,0.08621,17099.00000,827.00000,19845.00000
721,578.77,0.08073,17292.00000,825.00000,19831.00000
722,579.20,0.07657,17497.00000,827.00000,19884.00000
723,579.63,0.07127,17666.00000,833.00000,19835.00000
724,580.07,0.06796,17824.00000,833.00000,19869.00000
725,580.50,0.06347,18095.00000,829.00000,19983.00000
726,580.93,0.05959,18318.00000,829.00000,20061.00000
727,581.36,0.05571,18486.00000,825.00000,20078.00000
728,581.80,0.05467,18617.00000,823.00000,20181.00000
729,582.23,0.05191,18718.00000,831.00000,20158.00000
730,582.66,0.04709,18959.00000,825.00000,20211.00000
731,583.09,0.04578,19047.00000,814.00000,20260.00000
732,583.53,0.04095,19244.00000,827.00000,20238.00000
733,583.96,0.04059,19371.00000,825.00000,20363.00000
734,584.39,0.03764,19527.00000,829.00000,20391.00000
735,584.82,0.03659,19586.00000,827.00000,20408.00000
736,585.26,0.03261,19844.00000,827.00000,20500.00000
737,585.69,0.03244,19901.00000,829.00000,20551.00000
738,586.12,0.03043,20047.00000,827.00000,20615.00000
739,586.55,0.02808,20244.00000,823.00000,20718.00000
740,586.99,0.02612,20322.00000,833.00000,20697.00000
741,587.42,0.02304,20527.00000,829.00000,20771.00000
742,587.85,0.02427,20567.00000,816.00000,20886.00000
743,588.28,0.02219,20626.00000,823.00000,20841.00000
744,588.72,0.02055,20785.00000,827.00000,20925.00000
745,589.15,0.01967,20856.00000,831.00000,20953.00000
746,589.58,0.02123,20949.00000,829.00000,21128.00000
747,590.01,0.01572,21180.00000,833.00000,21097.00000
748,590.45,0.01583,21264.00000,820.00000,21203.00000
749,590.88,0.01467,21321.00000,831.00000,21194.00000
750,591.31,0.01401,21395.00000,831.00000,21238.00000
751,591.74,0.01155,21606.00000,827.00000,21339.00000
752,592.18,0.01111,21640.00000,831.00000,21348.00000
753,592.61,0.00995,21792.00000,827.00000,21451.00000
754,593.04,0.00904,21873.00000,823.00000,21493.00000
755,593.47,0.00927,21966.00000,827.00000,21595.00000
756,593.91,0.00722,22006.00000,827.00000,21534.00000
757,594.34,0.00944,22086.00000,825.00000,21728.00000
758,594.77,0.00680,22257.00000,831.00000,21764.00000
759,595.20,0.00529,22361.00000,816.00000,21809.00000
760,595.64,0.00718,22471.00000,823.00000,22009.00000
761,596.07,0.00611,22545.00000,822.00000,22031.00000
762,596.50,0.00284,22781.00000,825.00000,22100.00000
763,596.93,0.00566,22695.00000,833.00000,22149.00000
764,597.37,0.00536,22735.00000,820.00000,22187.00000
765,597.80,0.00453,22876.00000,825.00000,22282.00000
766,598.23,0.00255,23039.00000,829.00000,22341.00000
767,598.66,0.00198,23138.00000,829.00000,22411.00000
768,599.10,0.00204,23185.00000,839.00000,22451.00000
769,599.53,0.00135,23278.00000,835.00000,22513.00000
770,599.96,0.00127,23400.00000,820.00000,22646.00000
771,600.39,0.00222,23417.00000,818.00000,22715.00000
772,600.83,0.00222,23491.00000,820.00000,22787.00000
773,601.26,0.00290,23523.00000,825.00000,22850.00000
774,601.69,0.00097,23662.00000,825.00000,22888.00000
775,602.12,0.00044,23694.00000,816.00000,22901.00000
776,602.55,0.00000,23715.00000,829.00000,22882.00000
777,602.99,0.00000,23889.00000,831.00000,22950.00000
778,603.42,0.00000,23874.00000,837.00000,22967.00000
779,603.85,0.00000,24062.00000,829.00000,23231.00000
780,604.28,0.00069,24113.00000,823.00000,23327.00000
781,604.72,0.00046,24170.00000,831.00000,23364.00000
782,605.15,0.00000,24279.00000,825.00000,23393.00000
783,605.58,0.00000,24315.00000,827.00000,23461.00000
784,606.01,0.00000,24430.00000,829.00000,23579.00000
785,606.45,0.00044,24465.00000,825.00000,23664.00000
786,606.88,0.00000,24626.00000,829.00000,23727.00000
787,607.31,0.00000,24681.00000,818.00000,23743.00000
788,607.74,0.00000,24719.00000,823.00000,23756.00000
789,608.18,0.00000,24810.00000,833.00000,23859.00000
790,608.61,0.00000,24801.00000,837.00000,23922.00000
791,609.04,0.00000,24983.00000,831.00000,23928.00000
792,609.47,0.00000,24992.00000,823.00000,24057.00000
793,609.91,0.00000,25074.00000,825.00000,24067.00000
794,610.34,0.00000,25218.00000,825.00000,24147.00000
795,610.77,0.00000,25308.00000,823.00000,24268.00000
796,611.20,0.00000,25266.00000,823.00000,24232.00000
797,611.63,0.00000,25321.00000,829.00000,24349.00000
798,612.07,0.00256,25309.00000,822.00000,24343.00000
799,612.50,0.00427,25465.00000,816.00000,24408.00000
800,612.93,0.00325,25528.00000,818.00000,24526.00000
801,613.36,0.00372,25596.00000,829.00000,24556.00000
802,613.80,0.00301,25602.00000,829.00000,24602.00000
803,614.23,0.00481,25680.00000,823.00000,24583.00000
804,614.66,0.00319,25674.00000,831.00000,24661.00000
805,615.09,0.00384,25828.00000,827.00000,24781.00000
806,615.53,0.00390,25862.00000,829.00000,24809.00000
807,615.96,0.00360,25890.00000,833.00000,24850.00000
808,616.39,0.00431,25964.00000,825.00000,24891.00000
809,616.82,0.00494,26016.00000,827.00000,24904.00000
810,617.26,0.00533,26141.00000,822.00000,25010.00000
811,617.69,0.00441,26169.00000,829.00000,25084.00000
812,618.12,0.00475,26281.00000,829.00000,25175.00000
813,618.55,0.00408,26295.00000,825.00000,25232.00000
814,618.99,0.00524,26431.00000,831.00000,25293.00000
815,619.42,0.00524,26431.00000,823.00000,25301.00000
816,619.85,0.00434,26367.00000,825.00000,25288.00000
817,620.28,0.00449,26481.00000,829.00000,25388.00000
818,620.72,0.00466,26619.00000,831.00000,25513.00000
819,621.15,0.00395,26583.00000,827.00000,25523.00000
820,621.58,0.00406,26714.00000,825.00000,25648.00000
821,622.01,0.00615,26851.00000,829.00000,25656.00000
822,622.45,0.00387,26828.00000,816.00000,25781.00000
823,622.88,0.00586,26891.00000,833.00000,25709.00000
824,623.31,0.00326,26942.00000,829.00000,25918.00000
825,623.74,0.00471,27035.00000,825.00000,25927.00000
826,624.18,0.00490,27191.00000,823.00000,26072.00000
827,624.61,0.00336,27204.00000,825.00000,26176.00000
828,625.04,0.00418,27263.00000,822.00000,26188.00000
829,625.47,0.00547,27267.00000,831.00000,26105.00000
830,625.91,0.00295,27246.00000,831.00000,26236.00000
831,626.34,0.00510,27377.00000,835.00000,26232.00000
832,626.77,0.00603,27352.00000,820.00000,26166.00000
833,627.20,0.00475,27498.00000,820.00000,26388.00000
834,627.64,0.00430,27419.00000,827.00000,26330.00000
835,628.07,0.00680,27483.00000,823.00000,26246.00000
836,628.50,0.00602,27430.00000,825.00000,26239.00000
837,628.93,0.00556,27557.00000,831.00000,26386.00000
838,629.37,0.00472,27618.00000,812.00000,26516.00000
839,629.80,0.00709,27675.00000,829.00000,26411.00000
840,630.23,0.00528,27586.00000,833.00000,26430.00000
841,630.66,0.00404,27629.00000,825.00000,26556.00000
842,631.10,0.00526,27726.00000,829.00000,26573.00000
843,631.53,0.00491,27705.00000,833.00000,26570.00000
844,631.96,0.00713,27772.00000,829.00000,26504.00000
845,632.39,0.00748,27806.00000,825.00000,26520.00000
846,632.83,0.00494,27715.00000,833.00000,26578.00000
847,633.26,0.00634,27806.00000,831.00000,26584.00000
848,633.69,0.00651,27728.00000,827.00000,26501.00000
849,634.13,0.00729,27749.00000,829.00000,26472.00000
850,634.56,0.00621,27597.00000,822.00000,26395.00000
851,634.99,0.00635,27506.00000,827.00000,26292.00000
852,635.42,0.00662,27542.00000,837.00000,26301.00000
853,635.86,0.00774,27388.00000,829.00000,26090.00000
854,636.29,0.00545,27293.00000,829.00000,26134.00000
855,636.72,0.00822,27339.00000,822.00000,26020.00000
856,637.15,0.00788,27248.00000,825.00000,25948.00000
857,637.59,0.00569,27085.00000,833.00000,25910.00000
858,638.02,0.00630,27094.00000,829.00000,25887.00000
859,638.45,0.00695,27086.00000,833.00000,25836.00000
860,638.89,0.00398,27018.00000,827.00000,25952.00000
861,639.32,0.00597,26971.00000,825.00000,25789.00000
862,639.75,0.00707,27031.00000,829.00000,25779.00000
863,640.18,0.00600,26984.00000,831.00000,25794.00000
864,640.62,0.00633,26993.00000,820.00000,25794.00000
865,641.05,0.00537,27033.00000,816.00000,25895.00000
866,641.48,0.00482,26938.00000,823.00000,25827.00000
867,641.92,0.00787,26991.00000,827.00000,25694.00000
868,642.35,0.00624,26891.00000,825.00000,25694.00000
869,642.78,0.00513,26868.00000,827.00000,25735.00000
870,643.21,0.00667,26857.00000,823.00000,25637.00000
871,643.65,0.00572,26817.00000,829.00000,25648.00000
872,644.08,0.00652,26798.00000,837.00000,25574.00000
873,644.51,0.00693,26853.00000,827.00000,25614.00000
874,644.95,0.00487,26843.00000,833.00000,25720.00000
875,645.38,0.00694,26916.00000,816.00000,25686.00000
876,645.81,0.00648,26957.00000,829.00000,25741.00000
877,646.25,0.00484,26925.00000,835.00000,25801.00000
878,646.68,0.00702,27024.00000,829.00000,25775.00000
879,647.11,0.00606,27094.00000,835.00000,25895.00000
880,647.54,0.00743,27130.00000,831.00000,25853.00000
881,647.98,0.00779,27197.00000,823.00000,25905.00000
882,648.41,0.00656,27122.00000,827.00000,25901.00000
883,648.84,0.00549,27103.00000,822.00000,25951.00000
884,649.28,0.00668,27187.00000,835.00000,25950.00000
885,649.71,0.00655,27202.00000,831.00000,25976.00000
886,650.14,0.00608,27130.00000,818.00000,25946.00000
887,650.58,0.00778,27312.00000,829.00000,26013.00000
888,651.01,0.00753,27297.00000,827.00000,26015.00000
889,651.44,0.00609,27274.00000,827.00000,26079.00000
890,651.88,0.00623,27248.00000,831.00000,26041.00000
891,652.31,0.00857,27286.00000,825.00000,25944.00000
892,652.74,0.00649,27172.00000,829.00000,25952.00000
893,653.18,0.00765,27107.00000,835.00000,25813.00000
894,653.61,0.00647,27010.00000,829.00000,25794.00000
895,654.04,0.00720,26923.00000,829.00000,25665.00000
896,654.47,0.00740,26868.00000,822.00000,25606.00000
897,654.91,0.00773,26781.00000,822.00000,25501.00000
898,655.34,0.00733,26682.00000,820.00000,25429.00000
899,655.77,0.00766,26785.00000,823.00000,25508.00000
900,656.21,0.00710,26777.00000,829.00000,25527.00000
901,656.64,0.00640,26815.00000,827.00000,25608.00000
902,657.08,0.00572,26819.00000,816.00000,25663.00000
903,657.51,0.00623,26931.00000,827.00000,25732.00000
904,657.94,0.00708,27010.00000,837.00000,25750.00000
905,658.38,0.00534,27010.00000,831.00000,25859.00000
906,658.81,0.00632,27067.00000,827.00000,25861.00000
907,659.24,0.00721,27128.00000,827.00000,25868.00000
908,659.68,0.00765,27157.00000,820.00000,25877.00000
909,660.11,0.00706,27003.00000,833.00000,25748.00000
910,660.54,0.00716,26957.00000,827.00000,25703.00000
911,660.98,0.00910,26834.00000,833.00000,25462.00000
912,661.41,0.00835,26731.00000,827.00000,25411.00000
913,661.84,0.00971,26545.00000,820.00000,25156.00000
914,662.28,0.01015,26454.00000,827.00000,25035.00000
915,662.71,0.00809,26143.00000,827.00000,24849.00000
916,663.14,0.00730,25917.00000,825.00000,24674.00000
917,663.58,0.00924,25718.00000,827.00000,24367.00000
918,664.01,0.00822,25477.00000,831.00000,24184.00000
919,664.45,0.00826,25283.00000,820.00000,24002.00000
920,664.88,0.00646,25019.00000,823.00000,23839.00000
921,665.31,0.00746,24884.00000,816.00000,23658.00000
922,665.75,0.00898,24664.00000,831.00000,23345.00000
923,666.18,0.00955,24552.00000,827.00000,23209.00000
924,666.61,0.00786,24256.00000,825.00000,23011.00000
925,667.05,0.00950,24157.00000,822.00000,22830.00000
926,667.48,0.00839,23863.00000,823.00000,22599.00000
927,667.92,0.00683,23574.00000,827.00000,22392.00000
928,668.35,0.00893,23438.00000,829.00000,22149.00000
929,668.78,0.00729,23100.00000,816.00000,21913.00000
930,669.22,0.00941,22914.00000,835.00000,21606.00000
931,669.65,0.00858,22663.00000,829.00000,21407.00000
932,670.08,0.01025,22399.00000,825.00000,21071.00000
933,670.52,0.00961,22164.00000,833.00000,20864.00000
934,670.95,0.00996,21917.00000,831.00000,20608.00000
935,671.39,0.00945,21632.00000,827.00000,20357.00000
936,671.82,0.00963,21448.00000,837.00000,20159.00000
937,672.25,0.00847,21190.00000,833.00000,19964.00000
938,672.69,0.00963,21027.00000,823.00000,19761.00000
939,673.12,0.00811,20812.00000,823.00000,19619.00000
940,673.56,0.00874,20558.00000,822.00000,19343.00000
941,673.99,0.00733,20366.00000,827.00000,19212.00000
942,674.43,0.00937,20265.00000,825.00000,19025.00000
943,674.86,0.00776,20024.00000,831.00000,18853.00000
944,675.29,0.00921,19889.00000,831.00000,18658.00000
945,675.73,0.00904,19715.00000,831.00000,18495.00000
946,676.16,0.01001,19561.00000,825.00000,18309.00000
947,676.60,0.00877,19286.00000,823.00000,18094.00000
948,677.03,0.00970,19159.00000,823.00000,17931.00000
949,677.46,0.00733,18874.00000,829.00000,17743.00000
950,677.90,0.00896,18802.00000,823.00000,17612.00000
951,678.33,0.00789,18545.00000,820.00000,17406.00000
952,678.77,0.00887,18481.00000,814.00000,17310.00000
953,679.20,0.01090,18291.00000,825.00000,17033.00000
954,679.64,0.00884,18109.00000,833.00000,16928.00000
955,680.07,0.01012,18021.00000,825.00000,16800.00000
956,680.51,0.01151,17847.00000,829.00000,16573.00000
957,680.94,0.00975,17752.00000,818.00000,16558.00000
958,681.37,0.01148,17581.00000,829.00000,16315.00000
959,681.81,0.00906,17401.00000,827.00000,16232.00000
960,682.24,0.01061,17285.00000,829.00000,16059.00000
961,682.68,0.00900,17106.00000,823.00000,15949.00000
962,683.11,0.00803,16973.00000,822.00000,15855.00000
963,683.55,0.00717,16835.00000,829.00000,15744.00000
964,683.98,0.01012,16721.00000,827.00000,15528.00000
965,684.42,0.00976,16579.00000,823.00000,15406.00000
966,684.85,0.00886,16415.00000,823.00000,15277.00000
967,685.29,0.00983,16326.00000,823.00000,15156.00000
968,685.72,0.00989,16182.00000,820.00000,15016.00000
969,686.15,0.01150,16136.00000,829.00000,14907.00000
970,686.59,0.00942,15925.00000,820.00000,14781.00000
971,687.02,0.00849,15846.00000,823.00000,14732.00000
972,687.46,0.00961,15722.00000,829.00000,14567.00000
973,687.89,0.00774,15540.00000,829.00000,14451.00000
974,688.33,0.00983,15483.00000,827.00000,14328.00000
975,688.76,0.01026,15383.00000,827.00000,14216.00000
976,689.20,0.00951,15231.00000,833.00000,14086.00000
977,689.63,0.01074,15126.00000,833.00000,13944.00000
978,690.07,0.00826,14942.00000,827.00000,13849.00000
979,690.50,0.00858,14883.00000,827.00000,13781.00000
980,690.94,0.01013,14832.00000,827.00000,13682.00000
981,691.37,0.00782,14712.00000,823.00000,13641.00000
982,691.81,0.01073,14680.00000,827.00000,13515.00000
983,692.24,0.00809,14710.00000,831.00000,13623.00000
984,692.68,0.00990,14794.00000,822.00000,13657.00000
985,693.11,0.00950,14967.00000,825.00000,13836.00000
986,693.55,0.01004,15039.00000,823.00000,13891.00000
987,693.98,0.00830,15145.00000,829.00000,14045.00000
