Irradiance 	 [µW/cm2/nm],
Time,11/10/2022 7:08:01 PM,11/10/2022 7:08:05 PM,11/10/2022 7:08:10 PM,11/10/2022 7:08:32 PM,11/10/2022 7:08:36 PM,11/10/2022 7:08:42 PM,
Index,13,14,15,16,17,18,
Name,,,,,,,
GPS,,,,,,,
[nm],
327.1,3.733005E+000,3.711488E+000,3.914620E+000,9.741472E+000,9.176950E+000,1.050528E+001
329,3.557857E+000,3.256521E+000,3.686638E+000,8.320147E+000,8.764947E+000,8.995773E+000
330.8,3.250507E+000,2.988691E+000,3.100541E+000,7.933364E+000,8.187113E+000,8.819886E+000
332.7,2.763299E+000,2.708972E+000,2.689552E+000,6.356585E+000,7.165043E+000,7.121768E+000
334.6,2.401230E+000,2.404971E+000,2.561894E+000,5.977308E+000,6.027762E+000,6.291359E+000
336.5,1.900015E+000,2.040660E+000,2.221314E+000,5.076092E+000,5.297066E+000,5.803257E+000
338.4,1.842600E+000,1.873785E+000,1.909456E+000,4.834837E+000,4.563606E+000,5.041027E+000
340.3,1.593759E+000,1.691919E+000,1.690877E+000,4.159565E+000,3.892459E+000,4.440781E+000
342.2,1.289843E+000,1.402424E+000,1.432727E+000,3.608210E+000,3.745372E+000,3.792428E+000
344,1.204933E+000,1.222176E+000,1.192791E+000,3.186943E+000,3.058274E+000,3.244570E+000
345.9,1.068321E+000,1.077495E+000,1.204299E+000,2.758931E+000,2.711766E+000,2.967191E+000
347.8,9.573042E-001,9.311425E-001,1.041802E+000,2.363145E+000,2.285425E+000,2.663661E+000
349.7,8.397824E-001,7.869426E-001,8.921071E-001,2.106316E+000,2.204161E+000,2.319721E+000
351.6,7.800641E-001,7.626775E-001,8.293326E-001,1.832650E+000,1.950835E+000,2.115805E+000
353.5,6.779791E-001,6.885604E-001,7.450886E-001,1.746713E+000,1.810516E+000,1.834867E+000
355.4,6.424304E-001,6.655175E-001,6.763646E-001,1.639475E+000,1.720693E+000,1.836593E+000
357.2,5.892640E-001,6.119590E-001,6.039928E-001,1.737694E+000,1.784203E+000,1.795078E+000
359.1,5.160445E-001,5.524674E-001,5.679862E-001,1.817227E+000,1.907490E+000,1.853918E+000
361,5.362294E-001,5.205327E-001,5.169617E-001,2.205141E+000,2.375040E+000,2.468701E+000
362.9,4.829167E-001,4.745138E-001,5.454846E-001,3.184666E+000,3.382646E+000,3.414092E+000
364.8,4.588317E-001,4.497293E-001,4.726635E-001,4.026501E+000,4.322404E+000,4.280341E+000
366.7,4.363973E-001,4.503745E-001,4.597024E-001,3.798077E+000,4.074716E+000,4.075261E+000
368.6,4.361882E-001,4.586327E-001,4.751855E-001,3.024483E+000,3.201044E+000,3.129457E+000
370.4,4.453021E-001,4.283546E-001,4.698701E-001,1.715762E+000,1.775157E+000,1.785561E+000
372.3,4.119065E-001,4.581734E-001,4.353336E-001,1.187283E+000,1.287207E+000,1.282550E+000
374.2,3.983940E-001,4.131499E-001,4.329589E-001,1.153909E+000,1.214011E+000,1.277660E+000
376.1,4.057392E-001,3.893325E-001,4.243835E-001,1.160331E+000,1.282782E+000,1.312114E+000
378,3.881667E-001,3.974589E-001,4.342726E-001,1.303974E+000,1.306635E+000,1.338173E+000
379.9,3.832283E-001,3.913199E-001,3.954287E-001,1.300463E+000,1.377759E+000,1.348998E+000
381.8,3.646144E-001,3.983771E-001,3.941728E-001,1.290530E+000,1.352111E+000,1.444134E+000
383.6,3.563069E-001,3.650734E-001,3.939065E-001,1.247709E+000,1.354010E+000,1.342390E+000
385.5,3.843526E-001,3.684335E-001,3.655913E-001,1.252904E+000,1.215315E+000,1.252105E+000
387.4,3.466754E-001,3.605325E-001,3.569172E-001,1.091236E+000,1.145438E+000,1.212079E+000
389.3,3.515039E-001,3.530635E-001,3.609562E-001,1.062343E+000,1.146227E+000,1.219224E+000
391.2,3.240984E-001,3.368232E-001,3.465623E-001,1.065824E+000,1.087348E+000,1.138034E+000
393.1,3.325497E-001,3.477166E-001,3.611580E-001,1.081778E+000,1.202171E+000,1.153564E+000
394.9,3.582720E-001,3.554596E-001,3.762018E-001,1.252072E+000,1.284549E+000,1.351896E+000
396.8,3.677423E-001,3.522822E-001,3.834029E-001,1.458112E+000,1.490057E+000,1.556208E+000
398.7,3.384427E-001,3.451929E-001,3.504036E-001,2.146288E+000,2.277518E+000,2.308586E+000
400.6,3.384086E-001,3.562088E-001,3.627747E-001,3.770350E+000,3.935546E+000,3.985255E+000
402.5,3.493210E-001,3.526420E-001,3.425211E-001,7.987635E+000,8.305127E+000,8.448819E+000
404.4,3.700674E-001,3.762096E-001,3.802989E-001,1.251816E+001,1.300061E+001,1.319093E+001
406.2,3.677780E-001,3.697383E-001,3.736917E-001,1.239762E+001,1.296383E+001,1.313571E+001
408.1,3.946333E-001,3.858374E-001,4.066875E-001,8.982560E+000,9.404048E+000,9.532777E+000
410,3.771673E-001,3.826888E-001,4.061289E-001,4.020857E+000,4.221950E+000,4.262945E+000
411.9,3.919142E-001,4.074973E-001,3.962934E-001,3.245712E+000,3.381046E+000,3.433741E+000
413.8,4.400156E-001,4.334674E-001,4.589808E-001,3.548675E+000,3.689995E+000,3.776029E+000
415.6,4.737383E-001,4.722359E-001,4.777771E-001,4.150350E+000,4.371189E+000,4.467097E+000
417.5,5.532206E-001,5.537378E-001,5.635712E-001,4.781657E+000,5.004638E+000,5.087044E+000
419.4,6.364594E-001,6.216353E-001,6.471410E-001,5.391309E+000,5.611890E+000,5.769373E+000
421.3,7.487408E-001,7.536206E-001,7.762296E-001,6.081944E+000,6.283180E+000,6.476686E+000
423.2,9.244284E-001,9.221150E-001,9.323168E-001,6.771282E+000,7.121241E+000,7.260715E+000
425,1.135555E+000,1.127808E+000,1.182387E+000,7.746465E+000,8.069297E+000,8.249423E+000
426.9,1.453045E+000,1.449982E+000,1.482642E+000,8.972716E+000,9.428369E+000,9.593641E+000
428.8,1.841570E+000,1.836522E+000,1.899622E+000,1.110371E+001,1.160967E+001,1.188080E+001
430.7,2.368803E+000,2.341320E+000,2.437247E+000,1.533466E+001,1.609865E+001,1.648985E+001
432.6,3.090874E+000,3.035495E+000,3.138351E+000,2.661341E+001,2.787936E+001,2.872860E+001
434.4,4.037597E+000,3.954326E+000,4.065766E+000,5.489426E+001,5.763702E+001,5.952098E+001
436.3,5.073828E+000,4.973501E+000,5.091857E+000,6.641352E+001,6.972772E+001,7.205638E+001
438.2,6.195663E+000,6.104710E+000,6.254780E+000,5.611908E+001,5.894769E+001,6.087784E+001
440.1,7.508501E+000,7.461336E+000,7.673751E+000,3.047263E+001,3.195841E+001,3.293076E+001
441.9,9.323471E+000,9.291906E+000,9.561555E+000,1.490506E+001,1.554907E+001,1.589166E+001
443.8,1.172280E+001,1.169845E+001,1.200650E+001,1.463392E+001,1.530645E+001,1.560982E+001
445.7,1.450221E+001,1.448466E+001,1.483297E+001,1.478433E+001,1.540969E+001,1.572645E+001
447.6,1.732213E+001,1.734354E+001,1.771675E+001,1.488215E+001,1.550786E+001,1.585225E+001
449.4,1.960421E+001,1.962621E+001,2.008102E+001,1.495167E+001,1.555991E+001,1.592934E+001
451.3,2.070490E+001,2.072932E+001,2.125374E+001,1.490053E+001,1.555768E+001,1.587762E+001
453.2,2.020172E+001,2.026553E+001,2.083305E+001,1.475898E+001,1.541694E+001,1.574245E+001
455.1,1.825882E+001,1.834455E+001,1.889084E+001,1.452003E+001,1.518103E+001,1.549294E+001
456.9,1.550602E+001,1.560138E+001,1.616745E+001,1.422248E+001,1.483462E+001,1.514592E+001
458.8,1.288985E+001,1.299190E+001,1.350766E+001,1.384550E+001,1.444660E+001,1.474567E+001
460.7,1.089082E+001,1.095865E+001,1.142769E+001,1.341373E+001,1.395730E+001,1.427095E+001
462.6,9.632604E+000,9.681282E+000,1.009809E+001,1.295119E+001,1.356454E+001,1.382888E+001
464.4,8.831779E+000,8.889141E+000,9.232237E+000,1.257814E+001,1.310760E+001,1.338761E+001
466.3,8.176920E+000,8.238201E+000,8.555781E+000,1.211369E+001,1.266101E+001,1.292524E+001
468.2,7.521869E+000,7.560738E+000,7.870795E+000,1.160820E+001,1.209808E+001,1.237151E+001
470,6.725385E+000,6.770238E+000,7.074276E+000,1.099845E+001,1.141777E+001,1.169365E+001
471.9,5.941213E+000,5.990366E+000,6.248982E+000,1.037274E+001,1.083577E+001,1.105285E+001
473.8,5.251364E+000,5.310853E+000,5.553365E+000,9.808133E+000,1.027162E+001,1.045736E+001
475.6,4.763278E+000,4.809286E+000,5.032787E+000,9.337265E+000,9.737539E+000,9.932404E+000
477.5,4.490229E+000,4.538657E+000,4.740579E+000,9.117341E+000,9.506437E+000,9.751503E+000
479.4,4.418807E+000,4.458514E+000,4.652616E+000,9.966351E+000,1.034639E+001,1.064572E+001
481.2,4.514626E+000,4.526113E+000,4.735462E+000,1.329692E+001,1.385980E+001,1.420504E+001
483.1,4.681191E+000,4.702597E+000,4.888554E+000,1.970532E+001,2.058349E+001,2.122460E+001
485,4.922773E+000,4.929439E+000,5.136420E+000,3.024060E+001,3.157694E+001,3.261264E+001
486.8,5.163575E+000,5.149091E+000,5.327615E+000,3.602390E+001,3.762085E+001,3.885171E+001
488.7,5.379892E+000,5.384752E+000,5.575761E+000,3.771979E+001,3.934911E+001,4.065758E+001
490.6,5.604810E+000,5.593592E+000,5.821492E+000,3.415190E+001,3.565485E+001,3.683899E+001
492.4,5.850426E+000,5.861731E+000,6.079400E+000,3.056549E+001,3.190245E+001,3.292541E+001
494.3,6.124123E+000,6.155204E+000,6.400187E+000,2.570261E+001,2.685764E+001,2.777402E+001
496.2,6.440361E+000,6.444082E+000,6.704181E+000,2.142875E+001,2.232399E+001,2.311032E+001
498,6.734111E+000,6.758646E+000,7.040625E+000,1.774448E+001,1.847249E+001,1.909039E+001
499.9,7.015176E+000,7.062275E+000,7.333683E+000,1.473122E+001,1.538139E+001,1.581751E+001
501.7,7.303819E+000,7.353610E+000,7.639179E+000,1.095484E+001,1.143132E+001,1.180711E+001
503.6,7.552633E+000,7.603640E+000,7.903623E+000,7.737786E+000,8.054588E+000,8.269727E+000
505.5,7.784300E+000,7.828644E+000,8.149141E+000,5.433741E+000,5.672789E+000,5.815873E+000
507.3,7.999705E+000,8.064003E+000,8.368934E+000,4.074214E+000,4.235317E+000,4.302965E+000
509.2,8.193095E+000,8.249873E+000,8.559180E+000,3.467981E+000,3.648308E+000,3.676889E+000
511,8.362148E+000,8.448654E+000,8.763892E+000,3.171714E+000,3.259194E+000,3.320078E+000
512.9,8.534839E+000,8.629467E+000,8.928116E+000,2.923815E+000,3.017818E+000,3.082144E+000
514.7,8.701759E+000,8.789945E+000,9.108799E+000,2.668326E+000,2.753575E+000,2.832451E+000
516.6,8.875302E+000,8.963510E+000,9.286545E+000,2.504790E+000,2.567283E+000,2.648501E+000
518.5,9.056266E+000,9.148510E+000,9.459466E+000,2.325376E+000,2.404551E+000,2.452308E+000
520.3,9.257819E+000,9.347832E+000,9.656031E+000,2.242545E+000,2.351897E+000,2.346890E+000
522.2,9.447992E+000,9.550336E+000,9.872610E+000,2.168239E+000,2.244671E+000,2.245901E+000
524,9.654414E+000,9.768552E+000,1.009394E+001,2.147283E+000,2.193152E+000,2.211963E+000
525.9,9.886030E+000,1.001584E+001,1.033856E+001,2.180508E+000,2.222142E+000,2.254521E+000
527.7,1.009902E+001,1.022893E+001,1.051351E+001,2.268943E+000,2.381406E+000,2.391954E+000
529.6,1.030028E+001,1.042357E+001,1.072893E+001,2.501070E+000,2.641362E+000,2.634883E+000
531.4,1.049688E+001,1.063883E+001,1.093062E+001,3.650696E+000,3.772091E+000,3.866742E+000
533.3,1.071275E+001,1.083672E+001,1.114936E+001,5.745353E+000,5.989251E+000,6.147301E+000
535.1,1.091897E+001,1.106123E+001,1.137497E+001,1.158525E+001,1.211917E+001,1.250104E+001
537,1.122140E+001,1.134350E+001,1.164439E+001,2.531178E+001,2.639247E+001,2.736135E+001
538.8,1.155425E+001,1.165113E+001,1.194021E+001,4.931732E+001,5.144913E+001,5.322803E+001
540.7,1.205224E+001,1.208230E+001,1.235054E+001,9.219900E+001,9.625156E+001,9.957134E+001
542.5,1.243021E+001,1.241275E+001,1.266166E+001,1.204268E+002,1.256325E+002,1.300390E+002
544.4,1.277960E+001,1.274135E+001,1.296695E+001,1.461948E+002,1.524677E+002,1.576028E+002
546.2,1.295981E+001,1.292195E+001,1.315578E+001,1.499059E+002,1.563115E+002,1.614650E+002
548.1,1.302530E+001,1.300333E+001,1.327216E+001,1.380203E+002,1.438994E+002,1.486394E+002
