"TOA5","CR6Series","CR6","1449","CR6.Std.01","CPU:Tower2016.CR6","46551","TableHour"
"TIMESTAMP","RECORD","PAR_Den_Hst(1)","PAR_Den_Hst(2)","PAR_Den_Hst(3)","PAR_Den_Hst(4)","PAR_Den_Hst(5)","PAR_Den_Hst(6)","PAR_Den_Hst(7)","PAR_Den_Hst(8)","PAR_Den_Hst(9)","PAR_Den_Hst(10)","PAR_Den_Hst(11)","PAR_Den_Hst(12)","PAR_Den_Hst(13)","PAR_Den_Hst(14)","PAR_Den_Hst(15)","PAR_Den_Hst(16)","PAR_Den_Hst(17)","PAR_Den_Hst(18)","PAR_Den_Hst(19)","PAR_Den_Hst(20)","PAR_Den_Hst(21)","PAR_Den_Hst(22)","PAR_Den_Hst(23)","PAR_Den_Hst(24)","PAR_Den_Hst(25)","PAR_BF_tot_Hst(1)","PAR_BF_tot_Hst(2)","PAR_BF_tot_Hst(3)","PAR_BF_tot_Hst(4)","PAR_BF_tot_Hst(5)","PAR_BF_tot_Hst(6)","PAR_BF_tot_Hst(7)","PAR_BF_tot_Hst(8)","PAR_BF_tot_Hst(9)","PAR_BF_tot_Hst(10)","PAR_BF_tot_Hst(11)","PAR_BF_tot_Hst(12)","PAR_BF_tot_Hst(13)","PAR_BF_tot_Hst(14)","PAR_BF_tot_Hst(15)","PAR_BF_tot_Hst(16)","PAR_BF_tot_Hst(17)","PAR_BF_tot_Hst(18)","PAR_BF_tot_Hst(19)","PAR_BF_tot_Hst(20)","PAR_BF_tot_Hst(21)","PAR_BF_tot_Hst(22)","PAR_BF_tot_Hst(23)","PAR_BF_tot_Hst(24)","PAR_BF_tot_Hst(25)","PAR_BF_diff_Hst(1)","PAR_BF_diff_Hst(2)","PAR_BF_diff_Hst(3)","PAR_BF_diff_Hst(4)","PAR_BF_diff_Hst(5)","PAR_BF_diff_Hst(6)","PAR_BF_diff_Hst(7)","PAR_BF_diff_Hst(8)","PAR_BF_diff_Hst(9)","PAR_BF_diff_Hst(10)","PAR_BF_diff_Hst(11)","PAR_BF_diff_Hst(12)","PAR_BF_diff_Hst(13)","PAR_BF_diff_Hst(14)","PAR_BF_diff_Hst(15)","Solar_irrad_Hst(1)","Solar_irrad_Hst(2)","Solar_irrad_Hst(3)","Solar_irrad_Hst(4)","Solar_irrad_Hst(5)","Solar_irrad_Hst(6)","Solar_irrad_Hst(7)","Solar_irrad_Hst(8)","Solar_irrad_Hst(9)","Solar_irrad_Hst(10)","Solar_irrad_Hst(11)","Solar_irrad_Hst(12)","Solar_irrad_Hst(13)","Solar_irrad_Hst(14)","Solar_irrad_Hst(15)","Solar_irrad_Hst(16)","Solar_irrad_Hst(17)","Solar_irrad_Hst(18)","Solar_irrad_Hst(19)","Solar_irrad_Hst(20)","Solar_irrad_Hst(21)","Solar_irrad_Hst(22)","Solar_irrad_Hst(23)","Solar_irrad_Hst(24)","Solar_irrad_Hst(25)","PAR_DenLog_Hst(1)","PAR_DenLog_Hst(2)","PAR_DenLog_Hst(3)","PAR_DenLog_Hst(4)","PAR_DenLog_Hst(5)","PAR_DenLog_Hst(6)","PAR_DenLog_Hst(7)","PAR_DenLog_Hst(8)","PAR_DenLog_Hst(9)","PAR_DenLog_Hst(10)","PAR_DenLog_Hst(11)","PAR_DenLog_Hst(12)","PAR_BF_totLog_Hst(1)","PAR_BF_totLog_Hst(2)","PAR_BF_totLog_Hst(3)","PAR_BF_totLog_Hst(4)","PAR_BF_totLog_Hst(5)","PAR_BF_totLog_Hst(6)","PAR_BF_totLog_Hst(7)","PAR_BF_totLog_Hst(8)","PAR_BF_totLog_Hst(9)","PAR_BF_totLog_Hst(10)","PAR_BF_totLog_Hst(11)","PAR_BF_totLog_Hst(12)","PAR_BF_diffLog_Hst(1)","PAR_BF_diffLog_Hst(2)","PAR_BF_diffLog_Hst(3)","PAR_BF_diffLog_Hst(4)","PAR_BF_diffLog_Hst(5)","PAR_BF_diffLog_Hst(6)","PAR_BF_diffLog_Hst(7)","PAR_BF_diffLog_Hst(8)","PAR_BF_diffLog_Hst(9)","PAR_BF_diffLog_Hst(10)","PAR_BF_diffLog_Hst(11)","PAR_BF_diffLog_Hst(12)","Solar_irradLog_Hst(1)","Solar_irradLog_Hst(2)","Solar_irradLog_Hst(3)","Solar_irradLog_Hst(4)","Solar_irradLog_Hst(5)","Solar_irradLog_Hst(6)","Solar_irradLog_Hst(7)","Solar_irradLog_Hst(8)","Solar_irradLog_Hst(9)","Solar_irradLog_Hst(10)","PAR_Den_Avg","PAR_DenSqr_Avg","PAR_Den_Std","PAR_BF_tot_Avg","PAR_BF_totSqr_Avg","PAR_BF_tot_Std","PAR_BF_diff_Avg","PAR_BF_diffSqr_Avg","PAR_BF_diff_Std","Solar_irrad_Avg","Solar_irradSqr_Avg","Solar_irrad_Std","WindSpd_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTemp_Avg","RelHumidity_Avg","AirDewPoint_Avg","AirPressure","Ramount_Tot","Hamount_Tot"
"2016-07-27 05:00:00",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.231079,17.46603,2.650691,361.9429,131019,4.031884,-448.8949,201606,9.964767,-202.9099,41172.46,0.1430796,0.374,183.6,96.3,15.5,94.1,14.57,1014.5,187.2,0
"2016-07-27 06:00:00",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.138,0.221,0.256,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.132,0.146,0.258,0.253,0.211,0,0,0,0,0,45.82026,2735.485,25.21882,369.2282,136343.8,3.778291,-433.064,187597.1,7.256868,-202.6618,41071.83,0.06618536,0.389,133.8,59.75,16.13,93,15.01,1014.5,187.2,0
"2016-07-27 07:00:00",10,0.158,0.482,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0.476,0.269,0.096,0,0,0,0,0,0,0,0,0,0,0,0.526,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.213,0.426,0.361,0,0,0,166.0967,31022.02,58.5995,405.3315,165183.9,29.83691,-385.0293,149832.6,39.81348,-202.2764,40915.79,0.2698884,0.492,132.1,40.43,16.87,92,15.58,1014.6,187.2,0
"2016-07-27 08:00:00",11,0,0,0.676,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0.686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.66,0.34,0,0,280.4466,80847.01,46.86922,490.5698,242719.5,45.39585,-242.951,59685.13,25.68939,-201.5084,40605.7,0.2322134,0.496,120.6,35.04,19.16,83.4,16.29,1014.9,187.2,0
"2016-07-27 09:00:00",12,0,0,0.21,0.028,0.057,0.19,0.349,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.121,0.526,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.054,0.299,0.464,0,0,0,0,0,0,0,0,0,0,0.597,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.206,0.085,0.71,0,540.1025,323959.4,179.5792,587.9669,354337.8,92.91253,-157.0737,28757.88,63.9198,-201.164,40467.09,0.3580205,1.293,301.2,45.58,20.31,78.64,16.49,1014.8,187.2,0
"2016-07-27 10:00:00",13,0,0,0,0.028,0.022,0.014,0.024,0.19,0.339,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.315,0.554,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.039,0.933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.221,0.033,0.049,0.04,0,0,0,0,0,0,0,0.657,0,0,0,0,0,0,0,0.047,0.133,0.819,840.2605,723134.9,130.7562,817.149,671177.1,58.68954,-12.1127,1131.859,31.38696,-200.4515,40180.82,0.1124036,1.038,216.5,76.37,21.98,70.56,16.39,1014.9,187.2,0
"2016-07-27 11:00:00",14,0,0,0,0,0,0.008,0.007,0.017,0.017,0.129,0.408,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.168,0.822,0,0,0,0,0,0,0,0,0,0,1,0,0,0.171,0,0,0,0,0,0,0,0,0,0,0.829,0,0,0,0,0,0,0,0,0.031,0.969,1052.188,1116341,96.12737,790.0364,625036.4,29.64618,-6.259006,90.51721,7.165337,-200.4209,40168.55,0.02321146,1.828,184.6,24.07,22.74,67.02,16.32,1015,187.2,0
"2016-07-27 12:00:00",15,0,0,0,0,0,0,0,0,0,0.001,0.003,0.29,0.49,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.828,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1244.02,1550608,54.96648,753.5633,569372.4,38.92057,-22.23865,617.5701,11.0911,-200.4784,40191.61,0.0489293,2.624,179.1,17.18,22.41,73.45,17.44,1015,187.2,0
"2016-07-27 13:00:00",16,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.883,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.869,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1335.846,1785215,27.04446,768.3218,591057.1,27.17858,-17.45541,345.4574,6.384819,-200.4434,40177.55,0.02932151,2.622,181.4,19.28,22.76,75.33,18.18,1014.8,187.2,0
"2016-07-27 14:00:00",17,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.971,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0.988,0,0,0,0,0,0,0,0,0,1,1360.846,1852316,20.32023,777.8489,606007.6,30.96051,-24.9542,769.4429,12.11325,-200.4479,40179.37,0.04161055,2.863,184,18.22,23.09,71.94,17.77,1014.7,187.2,0
"2016-07-27 15:00:00",18,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.897,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1334.866,1782113,15.67976,759.1356,577219.9,30.54666,-25.71069,787.3427,11.23846,-200.457,40183.03,0.04139081,2.816,181.4,17.22,23.18,71.83,17.84,1014.4,224.1,0
"2016-07-27 16:00:00",19,0,0,0,0,0,0,0,0,0,0,0,0.161,0.836,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.396,0.597,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.265,0.19,0.1,0,0,0,0,0,0,0,0,0.444,0,0,0,0,0,0,0,0,0,1,1240.608,1540386,35.74137,810.145,658815.6,49.80739,2.657362,326.367,17.86912,-200.3782,40151.42,0.05495746,2.767,179.4,15.76,23.68,67.73,17.37,1014.2,244.8,0
"2016-07-27 17:00:00",20,0,0,0,0,0,0,0,0,0,0.042,0.594,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.863,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.958,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007,0.222,0.614,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1079.061,1167491,55.83648,862.9381,745708.2,32.34112,31.49615,1083.746,9.578037,-200.291,40116.5,0.02622075,2.331,201,28.39,24.82,55.83,15.38,1014,244.8,0
"2016-07-27 18:00:00",21,0.001,0.001,0,0,0.001,0,0,0.099,0.414,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.638,0.321,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.001,0,0.001,0.996,0,0,0,0,0,0,0,0,0,0,0,0.965,0.035,0,0,0.001,0.272,0.526,0.2,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.075,0.922,883.2128,786508.9,80.27519,890.5588,795405.9,48.07056,51.19531,2838.959,14.7648,-200.2464,40098.62,0.03949729,1.923,226.7,40.46,25.62,47.31,13.58,1013.8,264.7,0
"2016-07-27 19:00:00",22,0.004,0.025,0.001,0,0.004,0.279,0.343,0.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.879,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.001,0,0.025,0,0.001,0.413,0.557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.213,0.276,0.457,0.053,0,0,0,0,0,0,0,0.001,0.001,0,0.003,0,0.007,0.018,0.001,0.003,0.967,0,638.2665,421458.3,118.6342,830.4944,690378.6,25.64263,25.03149,727.1432,10.02836,-200.317,40126.91,0.02397618,1.915,258.5,39.1,25.45,40.74,11.15,1013.6,362.7,0
"2016-07-27 20:00:00",23,0,0,0.053,0.406,0.411,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.569,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451,0.549,0,0,0,0,0,0,0,0,0,0,0,0.004,0.996,0,0,0.153,0.013,0,0,0,0,0,0,0,0,0,0.835,0,0,0,0,0,0,0.035,0.779,0.186,0,399.6433,164759.3,71.02493,746.4622,560278.8,55.43489,-27.47486,1454.719,26.45469,-200.4748,40190.16,0.1037953,2.148,278.1,33,24.66,39.27,9.9,1013.6,395.2,0
"2016-07-27 21:00:00",24,0.183,0.551,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.579,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.431,0.288,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014,0.235,0.426,0.296,0.029,0,0,156.1682,28238.26,62.04626,583.8353,343763.8,53.85323,-115.1494,13995.06,27.12333,-201.0421,40417.97,0.2530315,1.861,278.3,25.98,23.25,41.59,9.5,1013.7,396,0
"2016-07-27 22:00:00",25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0.203,0.311,0.303,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.168,0.218,0.314,0.3,0,0,0,0,0,0,32.86414,1312.314,15.24016,422.5729,179498.2,30.50237,-224.5817,51509.68,32.75277,-202.053,40825.52,0.2932394,1.152,287.9,23.43,21.59,45.26,9.24,1014,396,0
"2016-07-27 23:00:00",26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.938,0,0,0,0,0,0,0,0,0.063,2.320576,11.54185,2.481286,367.4707,135455.2,20.50505,-312.1737,99299.79,42.98126,-202.9105,41172.86,0.4571338,0.812,245.7,60.29,19.55,55.18,10.2,1014.5,396,0
"2016-07-28 00:00:00",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.09886857,0.01034445,0.02386331,350.7915,123065,3.210928,-447.4309,200587.3,19.82243,-203.5757,41443.09,0.1361943,0.34,168.2,59.3,15.25,76.4,11.13,1014.5,396,0
"2016-07-28 01:00:00",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.0919599,0.008795391,0.01840566,353.3044,124825.6,1.273493,-478.9809,229485.5,7.926573,-203.5789,41444.38,0.08076438,0.356,190.7,49.86,13.89,83.9,11.21,1014.6,396,0
"2016-07-28 02:00:00",29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.06987273,0.005220801,0.01840116,352.6684,124376.1,1.050397,-489.044,239221.6,7.584045,-203.7278,41505.04,0.04944795,0.281,174,59.22,13.18,87.8,11.22,1014.7,396,0
"2016-07-28 03:00:00",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0.999,-0.05024715,0.002896316,0.01927538,352.9701,124589.3,1.163118,-490.913,241052.7,7.557478,-203.6814,41486.12,0.08089133,0.34,159.9,70.38,13.45,89.7,11.79,1014.5,396,0
"2016-07-28 04:00:00",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0,0,0,0,0,0,0,0,0,0,0.717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.283,0,0,0,0,0,0,0,0,0.717,-0.01670097,0.002597189,0.04814838,351.7416,123723.6,1.189592,-494.9102,244996.1,7.742559,-203.7721,41523.08,0.09476338,0.289,172.7,65.15,12.98,91.9,11.71,1014.4,396,0
"2016-07-28 05:00:00",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.735257,27.76401,3.716433,350.2473,122674.7,1.227519,-500.4662,250525.4,7.680593,-203.9323,41588.37,0.0702,0.2,158.6,74.16,12.37,93.4,11.35,1014.4,396,0
"2016-07-28 06:00:00",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.147,0.176,0.35,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058,0.153,0.201,0.367,0.221,0,0,0,0,0,49.80092,3027.664,23.3994,353.1409,124721.3,3.568986,-499.1052,249170.5,8.031078,-203.9339,41589.04,0.1207247,0.182,193.6,68.88,12.12,94,11.19,1014.1,396,0
"2016-07-28 07:00:00",34,0.419,0.364,0.171,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419,0.138,0.319,0.124,0,0,0,0,0,0,0,0,0,0,0,0.876,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.45,0.171,0.306,0.074,0,0,151.6378,28372.88,73.34069,376.0562,142002.3,24.1672,-460.7034,213649.4,37.44036,-203.2681,41318.04,0.3767957,0.273,145.1,64.52,13.48,94.4,12.61,1014.2,396,0
"2016-07-28 08:00:00",35,0,0,0,0.292,0.435,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.415,0.344,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.713,0,0,0,0,0,0,0,0,0,0,0,0.714,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.693,0.307,0,438.524,198181.6,76.66989,580.5342,342367.1,73.12418,-211.9287,49949.82,70.96506,-201.494,40600.01,0.4357477,0.444,127.2,48.56,17.33,82.7,14.3,1013.9,396,0
