290.000 2015-05-19 11_00_00 0.000000e+00 0.000000e+00
291.000 2015-05-19 11_00_00 0.000000e+00 0.000000e+00
292.000 2015-05-19 11_00_00 0.000000e+00 0.000000e+00
293.000 2015-05-19 11_00_00 1.893645e-05 3.439497e-05
294.000 2015-05-19 11_00_00 1.648530e-04 2.764368e-04
295.000 2015-05-19 11_00_00 5.698725e-04 9.087242e-04
296.000 2015-05-19 11_00_00 4.192766e-03 6.421107e-03
297.000 2015-05-19 11_00_00 6.835752e-03 1.020939e-02
298.000 2015-05-19 11_00_00 4.376863e-02 6.429648e-02
299.000 2015-05-19 11_00_00 9.313099e-02 1.348919e-01
300.000 2015-05-19 11_00_00 1.984372e-01 2.857901e-01
301.000 2015-05-19 11_00_00 6.316826e-01 9.047794e-01
302.000 2015-05-19 11_00_00 7.877614e-01 1.121210e+00
303.000 2015-05-19 11_00_00 2.367712e+00 3.374830e+00
304.000 2015-05-19 11_00_00 2.923670e+00 4.126166e+00
305.000 2015-05-19 11_00_00 5.925255e+00 8.385566e+00
306.000 2015-05-19 11_00_00 7.000489e+00 9.843721e+00
307.000 2015-05-19 11_00_00 1.109123e+01 1.554426e+01
308.000 2015-05-19 11_00_00 1.514137e+01 2.109333e+01
309.000 2015-05-19 11_00_00 1.698638e+01 2.341060e+01
310.000 2015-05-19 11_00_00 2.018601e+01 2.794322e+01
311.000 2015-05-19 11_00_00 4.052218e+01 5.541524e+01
312.000 2015-05-19 11_00_00 3.612198e+01 4.912555e+01
313.000 2015-05-19 11_00_00 4.804145e+01 6.487204e+01
314.000 2015-05-19 11_00_00 5.073342e+01 6.733333e+01
315.000 2015-05-19 11_00_00 6.327219e+01 8.384270e+01
316.000 2015-05-19 11_00_00 5.077108e+01 6.616888e+01
317.000 2015-05-19 11_00_00 7.577202e+01 9.756888e+01
318.000 2015-05-19 11_00_00 7.578384e+01 9.621791e+01
319.000 2015-05-19 11_00_00 8.823906e+01 1.121415e+02
320.000 2015-05-19 11_00_00 8.589393e+01 1.046855e+02
321.000 2015-05-19 11_00_00 1.106223e+02 1.366964e+02
322.000 2015-05-19 11_00_00 9.852964e+01 1.172674e+02
323.000 2015-05-19 11_00_00 8.878687e+01 1.049688e+02
324.000 2015-05-19 11_00_00 1.149955e+02 1.354950e+02
325.000 2015-05-19 11_00_00 1.290115e+02 1.463335e+02
326.000 2015-05-19 11_00_00 1.830857e+02 2.074317e+02
327.000 2015-05-19 11_00_00 1.889463e+02 2.107155e+02
328.000 2015-05-19 11_00_00 1.580388e+02 1.698426e+02
329.000 2015-05-19 11_00_00 1.930224e+02 2.079191e+02
330.000 2015-05-19 11_00_00 2.061937e+02 2.181667e+02
331.000 2015-05-19 11_00_00 1.696337e+02 1.740112e+02
332.000 2015-05-19 11_00_00 1.911905e+02 1.946442e+02
333.000 2015-05-19 11_00_00 2.206782e+02 2.207464e+02
334.000 2015-05-19 11_00_00 1.874381e+02 1.826219e+02
335.000 2015-05-19 11_00_00 2.061665e+02 1.986941e+02
336.000 2015-05-19 11_00_00 1.578538e+02 1.495250e+02
337.000 2015-05-19 11_00_00 1.532607e+02 1.417829e+02
338.000 2015-05-19 11_00_00 1.903708e+02 1.732154e+02
339.000 2015-05-19 11_00_00 1.951488e+02 1.747295e+02
340.000 2015-05-19 11_00_00 2.228317e+02 1.951836e+02
341.000 2015-05-19 11_00_00 1.913997e+02 1.649088e+02
342.000 2015-05-19 11_00_00 2.040609e+02 1.727663e+02
343.000 2015-05-19 11_00_00 2.080743e+02 1.728253e+02
344.000 2015-05-19 11_00_00 1.908363e+02 1.553656e+02
345.000 2015-05-19 11_00_00 2.494378e+02 2.000547e+02
346.000 2015-05-19 11_00_00 2.809651e+02 2.215721e+02
347.000 2015-05-19 11_00_00 2.712645e+02 2.102320e+02
348.000 2015-05-19 11_00_00 2.591145e+02 1.973256e+02
349.000 2015-05-19 11_00_00 2.881587e+02 2.156942e+02
350.000 2015-05-19 11_00_00 2.986531e+02 2.196768e+02
351.000 2015-05-19 11_00_00 2.874538e+02 2.078083e+02
352.000 2015-05-19 11_00_00 2.985013e+02 2.120319e+02
353.000 2015-05-19 11_00_00 2.759689e+02 1.927584e+02
354.000 2015-05-19 11_00_00 3.227618e+02 2.216349e+02
355.000 2015-05-19 11_00_00 3.312865e+02 2.236011e+02
356.000 2015-05-19 11_00_00 3.171716e+02 2.103975e+02
357.000 2015-05-19 11_00_00 2.052099e+02 1.337297e+02
358.000 2015-05-19 11_00_00 2.256731e+02 1.444898e+02
359.000 2015-05-19 11_00_00 2.297489e+02 1.445708e+02
360.000 2015-05-19 11_00_00 3.448720e+02 2.134499e+02
361.000 2015-05-19 11_00_00 2.767888e+02 1.688274e+02
362.000 2015-05-19 11_00_00 3.073801e+02 1.848873e+02
363.000 2015-05-19 11_00_00 3.308549e+02 1.961116e+02
364.000 2015-05-19 11_00_00 3.340577e+02 1.950145e+02
365.000 2015-05-19 11_00_00 3.163312e+02 1.818293e+02
366.000 2015-05-19 11_00_00 4.390170e+02 2.484849e+02
367.000 2015-05-19 11_00_00 3.971200e+02 2.213166e+02
368.000 2015-05-19 11_00_00 3.785219e+02 2.077276e+02
369.000 2015-05-19 11_00_00 3.679455e+02 1.988551e+02
370.000 2015-05-19 11_00_00 4.275809e+02 2.275905e+02
371.000 2015-05-19 11_00_00 3.449896e+02 1.808695e+02
372.000 2015-05-19 11_00_00 3.668021e+02 1.894323e+02
373.000 2015-05-19 11_00_00 3.691264e+02 1.878010e+02
374.000 2015-05-19 11_00_00 2.885911e+02 1.446501e+02
375.000 2015-05-19 11_00_00 2.667759e+02 1.317342e+02
376.000 2015-05-19 11_00_00 3.849996e+02 1.872776e+02
377.000 2015-05-19 11_00_00 3.972486e+02 1.903095e+02
378.000 2015-05-19 11_00_00 5.178422e+02 2.442483e+02
379.000 2015-05-19 11_00_00 4.017064e+02 1.865894e+02
380.000 2015-05-19 11_00_00 3.791015e+02 1.735426e+02
381.000 2015-05-19 11_00_00 4.288063e+02 1.936627e+02
382.000 2015-05-19 11_00_00 3.227761e+02 1.438791e+02
383.000 2015-05-19 11_00_00 2.264997e+02 9.961992e+01
384.000 2015-05-19 11_00_00 2.508124e+02 1.088180e+02
385.000 2015-05-19 11_00_00 3.795914e+02 1.624376e+02
386.000 2015-05-19 11_00_00 2.962258e+02 1.250238e+02
387.000 2015-05-19 11_00_00 3.417142e+02 1.422469e+02
388.000 2015-05-19 11_00_00 3.400305e+02 1.396136e+02
389.000 2015-05-19 11_00_00 3.890914e+02 1.575882e+02
390.000 2015-05-19 11_00_00 4.736317e+02 1.892377e+02
391.000 2015-05-19 11_00_00 5.318677e+02 2.096483e+02
392.000 2015-05-19 11_00_00 4.743904e+02 1.844922e+02
393.000 2015-05-19 11_00_00 2.552214e+02 9.793652e+01
394.000 2015-05-19 11_00_00 2.833915e+02 1.073069e+02
395.000 2015-05-19 11_00_00 4.772845e+02 1.783432e+02
396.000 2015-05-19 11_00_00 4.928374e+02 1.817422e+02
397.000 2015-05-19 11_00_00 2.012069e+02 7.323000e+01
398.000 2015-05-19 11_00_00 5.646512e+02 2.028372e+02
399.000 2015-05-19 11_00_00 6.790361e+02 2.407742e+02
400.000 2015-05-19 11_00_00 6.690288e+02 2.341677e+02
401.000 2015-05-19 11_00_00 6.663465e+02 2.302430e+02
402.000 2015-05-19 11_00_00 7.076027e+02 2.413840e+02
403.000 2015-05-19 11_00_00 6.640222e+02 2.236462e+02
404.000 2015-05-19 11_00_00 7.149124e+02 2.377485e+02
405.000 2015-05-19 11_00_00 6.568163e+02 2.156831e+02
406.000 2015-05-19 11_00_00 6.530225e+02 2.117572e+02
407.000 2015-05-19 11_00_00 6.371122e+02 2.040288e+02
408.000 2015-05-19 11_00_00 6.913846e+02 2.186684e+02
409.000 2015-05-19 11_00_00 7.665411e+02 2.394503e+02
410.000 2015-05-19 11_00_00 6.418910e+02 1.980515e+02
411.000 2015-05-19 11_00_00 7.549403e+02 2.300851e+02
412.000 2015-05-19 11_00_00 7.834216e+02 2.358580e+02
413.000 2015-05-19 11_00_00 7.411465e+02 2.204291e+02
414.000 2015-05-19 11_00_00 7.284117e+02 2.140175e+02
415.000 2015-05-19 11_00_00 7.779651e+02 2.258372e+02
416.000 2015-05-19 11_00_00 7.742812e+02 2.220813e+02
417.000 2015-05-19 11_00_00 7.517203e+02 2.130428e+02
418.000 2015-05-19 11_00_00 7.363085e+02 2.061997e+02
419.000 2015-05-19 11_00_00 7.553158e+02 2.090224e+02
420.000 2015-05-19 11_00_00 6.401058e+02 1.750549e+02
421.000 2015-05-19 11_00_00 8.029566e+02 2.170202e+02
422.000 2015-05-19 11_00_00 7.703112e+02 2.057723e+02
423.000 2015-05-19 11_00_00 6.513326e+02 1.719731e+02
424.000 2015-05-19 11_00_00 7.172495e+02 1.871912e+02
425.000 2015-05-19 11_00_00 7.436757e+02 1.918511e+02
426.000 2015-05-19 11_00_00 7.156616e+02 1.825045e+02
427.000 2015-05-19 11_00_00 6.891281e+02 1.737289e+02
428.000 2015-05-19 11_00_00 6.985350e+02 1.740949e+02
429.000 2015-05-19 11_00_00 6.361595e+02 1.567507e+02
430.000 2015-05-19 11_00_00 5.081553e+02 1.237946e+02
431.000 2015-05-19 11_00_00 4.573294e+02 1.101588e+02
432.000 2015-05-19 11_00_00 8.240008e+02 1.962547e+02
433.000 2015-05-19 11_00_00 7.341824e+02 1.729092e+02
434.000 2015-05-19 11_00_00 6.984681e+02 1.626683e+02
435.000 2015-05-19 11_00_00 7.606232e+02 1.751809e+02
436.000 2015-05-19 11_00_00 8.441891e+02 1.922800e+02
437.000 2015-05-19 11_00_00 8.531028e+02 1.921716e+02
438.000 2015-05-19 11_00_00 7.648788e+02 1.704077e+02
439.000 2015-05-19 11_00_00 7.408016e+02 1.632406e+02
440.000 2015-05-19 11_00_00 8.310026e+02 1.811198e+02
441.000 2015-05-19 11_00_00 8.290079e+02 1.787199e+02
442.000 2015-05-19 11_00_00 8.738376e+02 1.863392e+02
443.000 2015-05-19 11_00_00 8.804008e+02 1.857046e+02
444.000 2015-05-19 11_00_00 8.753870e+02 1.826498e+02
445.000 2015-05-19 11_00_00 9.215337e+02 1.901992e+02
446.000 2015-05-19 11_00_00 8.209308e+02 1.676006e+02
447.000 2015-05-19 11_00_00 9.370261e+02 1.892648e+02
448.000 2015-05-19 11_00_00 9.534109e+02 1.905739e+02
449.000 2015-05-19 11_00_00 9.606884e+02 1.900544e+02
450.000 2015-05-19 11_00_00 9.824191e+02 1.923557e+02
