  290.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
  291.000  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
  292.000  9.855577e-08  3.716957e-03  1.195496e-04  8.527119e-07  4.773105e-04  1.902691e-05 
  293.000  2.154883e-07  8.331210e-03  2.679591e-04  1.867483e-06  1.075436e-03  4.264701e-05 
  294.000  8.896505e-07  3.564952e-02  1.146604e-03  7.722630e-06  4.632816e-03  1.824877e-04 
  295.000  1.897224e-06  7.774738e-02  2.500607e-03  1.649595e-05  1.014849e-02  3.979840e-04 
  296.000  7.704069e-06  3.258663e-01  1.048091e-02  6.709530e-05  4.277787e-02  1.668088e-03 
  297.000  8.492939e-06  3.668147e-01  1.179793e-02  7.408709e-05  4.834251e-02  1.877699e-03 
  298.000  3.353072e-05  1.489678e+00  4.791277e-02  2.929822e-04  1.972559e-01  7.625554e-03 
  299.000  5.429972e-05  2.448584e+00  7.875419e-02  4.752364e-04  3.251608e-01  1.253412e-02 
  300.000  8.191709e-05  3.778467e+00  1.215274e-01  7.181258e-04  5.036477e-01  1.934168e-02 
  301.000  1.976650e-04  9.274279e+00  2.982898e-01  1.735683e-03  1.239697e+00  4.747430e-02 
  302.000  2.012692e-04  9.562686e+00  3.075658e-01  1.770240e-03  1.281186e+00  4.895062e-02 
  303.000  4.669947e-04  2.259830e+01  7.268317e-01  4.114165e-03  3.035709e+00  1.156789e-01 
  304.000  5.135161e-04  2.498381e+01  8.035569e-01  4.531456e-03  3.360780e+00  1.278901e-01 
  305.000  8.442384e-04  4.171864e+01  1.341801e+00  7.462150e-03  5.624107e+00  2.135542e-01 
  306.000  8.896450e-04  4.424813e+01  1.423157e+00  7.876460e-03  5.973226e+00  2.265024e-01 
  307.000  1.234675e-03  6.190497e+01  1.991055e+00  1.094920e-02  8.367482e+00  3.168862e-01 
  308.000  1.534082e-03  7.734298e+01  2.487589e+00  1.362681e-02  1.046659e+01  3.959121e-01 
  309.000  1.600360e-03  8.078643e+01  2.598341e+00  1.423896e-02  1.093980e+01  4.135388e-01 
  310.000  1.666058e-03  8.509818e+01  2.737019e+00  1.484796e-02  1.154056e+01  4.356101e-01 
  311.000  3.174365e-03  1.620656e+02  5.212527e+00  2.833675e-02  2.198948e+01  8.295994e-01 
  312.000  2.625719e-03  1.345631e+02  4.327962e+00  2.347783e-02  1.827169e+01  6.888165e-01 
  313.000  3.282650e-03  1.686417e+02  5.424035e+00  2.940027e-02  2.291442e+01  8.632619e-01 
  314.000  3.377792e-03  1.727592e+02  5.556468e+00  3.030236e-02  2.347745e+01  8.843394e-01 
  315.000  3.915811e-03  2.012882e+02  6.474045e+00  3.505159e-02  2.737647e+01  1.030376e+00 
  316.000  3.066405e-03  1.568939e+02  5.046191e+00  2.738788e-02  2.134217e+01  8.031263e-01 
  317.000  4.413437e-03  2.253797e+02  7.248904e+00  3.933225e-02  3.066741e+01  1.153699e+00 
  318.000  4.291144e-03  2.184292e+02  7.025356e+00  3.815827e-02  2.972878e+01  1.118120e+00 
  319.000  4.685404e-03  2.397750e+02  7.711902e+00  4.157254e-02  3.265401e+01  1.227387e+00 
  320.000  4.760463e-03  2.388949e+02  7.683598e+00  4.214565e-02  3.251321e+01  1.222883e+00 
  321.000  5.599695e-03  2.844917e+02  9.150129e+00  4.946667e-02  3.875546e+01  1.456288e+00 
  322.000  5.139080e-03  2.567886e+02  8.259116e+00  4.529798e-02  3.496684e+01  1.314479e+00 
  323.000  4.445310e-03  2.221800e+02  7.145995e+00  3.909669e-02  3.026101e+01  1.137321e+00 
  324.000  5.525087e-03  2.767632e+02  8.901560e+00  4.848674e-02  3.771394e+01  1.416727e+00 
  325.000  6.370734e-03  3.138081e+02  1.009304e+01  5.578526e-02  4.273837e+01  1.606358e+00 
  326.000  8.634224e-03  4.266016e+02  1.372083e+01  7.543967e-02  5.812324e+01  2.183738e+00 
  327.000  8.782387e-03  4.319191e+02  1.389186e+01  7.656600e-02  5.885608e+01  2.210958e+00 
  328.000  7.533726e-03  3.646596e+02  1.172859e+01  6.553612e-02  4.966460e+01  1.866662e+00 
  329.000  8.760215e-03  4.259422e+02  1.369963e+01  7.603846e-02  5.803674e+01  2.180363e+00 
  330.000  9.269498e-03  4.481176e+02  1.441286e+01  8.028279e-02  6.106138e+01  2.293877e+00 
  331.000  7.730254e-03  3.690699e+02  1.187044e+01  6.680493e-02  5.027268e+01  1.889239e+00 
  332.000  8.471938e-03  4.041743e+02  1.299951e+01  7.305440e-02  5.506416e+01  2.068936e+00 
